order_id,order_date,product_id,warehouse_id,supplier_id,order_quantity,shipped_quantity,promised_delivery_date,actual_delivery_date,fulfillment_status
ORD-20251934,2025-10-26,SKU-1040,WH-01,SUP-109,50,50,2025-11-02,2025-10-31,OTIF
ORD-20251935,2025-10-14,SKU-1048,WH-01,SUP-100,250,250,2025-11-04,2025-11-04,OTIF
ORD-20251936,2025-06-27,SKU-1023,WH-03,SUP-107,100,100,2025-07-27,2025-07-31,Delayed - Full
ORD-20251937,2025-01-13,SKU-1029,WH-04,SUP-110,10,10,2025-01-20,2025-01-19,OTIF
ORD-20251938,2025-11-21,SKU-1028,WH-01,SUP-106,10,10,2025-12-01,2025-11-30,OTIF
ORD-20251939,2025-07-03,SKU-1030,WH-01,SUP-103,50,50,2025-08-02,2025-08-02,OTIF
ORD-20251940,2025-01-16,SKU-1014,WH-01,SUP-108,500,500,2025-02-06,2025-02-06,OTIF
ORD-20251941,2025-08-23,SKU-1031,WH-02,SUP-101,10,9,2025-09-02,2025-09-02,On-Time - Partial
ORD-20251942,2025-09-14,SKU-1034,WH-02,SUP-107,250,250,2025-10-14,2025-10-15,Delayed - Full
ORD-20251943,2025-06-28,SKU-1032,WH-04,SUP-104,50,50,2025-07-05,2025-07-11,Delayed - Full
ORD-20251944,2025-07-14,SKU-1041,WH-04,SUP-109,25,25,2025-07-21,2025-07-19,OTIF
ORD-20251945,2025-06-28,SKU-1004,WH-03,SUP-101,25,25,2025-07-08,2025-07-08,OTIF
ORD-20251946,2025-09-26,SKU-1040,WH-02,SUP-102,10,10,2025-10-17,2025-10-22,Delayed - Full
ORD-20251947,2025-03-11,SKU-1035,WH-01,SUP-105,25,25,2025-04-01,2025-03-30,OTIF
ORD-20251948,2025-03-22,SKU-1000,WH-01,SUP-109,250,250,2025-03-29,2025-03-31,Delayed - Full
ORD-20251949,2025-06-05,SKU-1030,WH-01,SUP-103,50,50,2025-07-05,2025-07-04,OTIF
ORD-20251950,2025-04-29,SKU-1008,WH-02,SUP-108,25,25,2025-05-20,2025-05-20,OTIF
ORD-20251951,2025-09-25,SKU-1033,WH-02,SUP-111,25,25,2025-10-09,2025-10-09,OTIF
ORD-20251952,2025-09-22,SKU-1051,WH-01,SUP-102,100,100,2025-10-13,2025-10-12,OTIF
ORD-20251953,2025-04-08,SKU-1025,WH-04,SUP-107,50,50,2025-05-08,2025-05-08,OTIF
ORD-20251954,2025-11-10,SKU-1025,WH-02,SUP-106,10,10,2025-11-20,2025-11-18,OTIF
ORD-20251955,2025-03-23,SKU-1016,WH-02,SUP-106,10,10,2025-04-02,2025-03-31,OTIF
ORD-20251956,2025-04-19,SKU-1016,WH-03,SUP-103,10,10,2025-05-19,2025-05-19,OTIF
ORD-20251957,2025-05-07,SKU-1045,WH-02,SUP-102,25,25,2025-05-28,2025-05-28,OTIF
ORD-20251958,2025-04-13,SKU-1036,WH-03,SUP-100,10,10,2025-05-04,2025-05-11,Delayed - Full
ORD-20251959,2025-09-07,SKU-1058,WH-04,SUP-101,250,201,2025-09-17,2025-09-20,Delayed - Partial
ORD-20251960,2025-10-05,SKU-1013,WH-02,SUP-108,50,50,2025-10-26,2025-10-25,OTIF
ORD-20251961,2025-04-01,SKU-1015,WH-01,SUP-105,10,10,2025-04-22,2025-04-22,OTIF
ORD-20251962,2025-01-07,SKU-1027,WH-03,SUP-101,100,100,2025-01-17,2025-01-17,OTIF
ORD-20251963,2025-11-23,SKU-1052,WH-01,SUP-105,25,25,2025-12-14,2025-12-13,OTIF
ORD-20251964,2025-02-28,SKU-1021,WH-04,SUP-100,10,10,2025-03-21,2025-03-30,Delayed - Full
ORD-20251965,2025-01-16,SKU-1029,WH-01,SUP-106,25,25,2025-01-26,2025-01-24,OTIF
ORD-20251966,2025-04-17,SKU-1035,WH-03,SUP-108,50,50,2025-05-08,2025-05-06,OTIF
ORD-20251967,2025-05-20,SKU-1057,WH-02,SUP-102,100,100,2025-06-10,2025-06-10,OTIF
ORD-20251968,2025-02-20,SKU-1047,WH-04,SUP-109,100,100,2025-02-27,2025-02-26,OTIF
ORD-20251969,2025-08-18,SKU-1051,WH-01,SUP-104,10,10,2025-08-25,2025-08-28,Delayed - Full
ORD-20251970,2025-11-20,SKU-1035,WH-04,SUP-108,10,10,2025-12-11,2025-12-10,OTIF
ORD-20251971,2025-07-11,SKU-1018,WH-02,SUP-107,10,10,2025-08-10,2025-08-09,OTIF
ORD-20251972,2025-01-21,SKU-1011,WH-04,SUP-111,50,50,2025-02-04,2025-02-04,OTIF
ORD-20251973,2025-10-05,SKU-1009,WH-02,SUP-105,50,50,2025-10-26,2025-10-26,OTIF
ORD-20251974,2025-09-20,SKU-1042,WH-01,SUP-100,100,100,2025-10-11,2025-10-11,OTIF
ORD-20251975,2025-01-21,SKU-1000,WH-03,SUP-101,50,50,2025-01-31,2025-01-29,OTIF
ORD-20251976,2025-01-19,SKU-1010,WH-04,SUP-111,50,50,2025-02-02,2025-02-02,OTIF
ORD-20251977,2025-04-12,SKU-1005,WH-01,SUP-111,10,10,2025-04-26,2025-05-02,Delayed - Full
ORD-20251978,2025-07-03,SKU-1000,WH-02,SUP-103,50,50,2025-08-02,2025-08-05,Delayed - Full
ORD-20251979,2025-01-15,SKU-1054,WH-04,SUP-104,10,10,2025-01-22,2025-01-22,OTIF
ORD-20251980,2025-06-12,SKU-1026,WH-01,SUP-110,25,25,2025-06-19,2025-06-28,Delayed - Full
ORD-20251981,2025-08-24,SKU-1037,WH-01,SUP-111,100,100,2025-09-07,2025-09-05,OTIF
ORD-20251982,2025-11-02,SKU-1021,WH-02,SUP-108,500,500,2025-11-23,2025-12-06,Delayed - Full
ORD-20251983,2025-04-14,SKU-1015,WH-01,SUP-109,100,100,2025-04-21,2025-05-01,Delayed - Full
ORD-20251984,2025-07-25,SKU-1042,WH-04,SUP-106,25,25,2025-08-04,2025-08-04,OTIF
ORD-20251985,2025-04-24,SKU-1047,WH-02,SUP-106,100,100,2025-05-04,2025-05-04,OTIF
ORD-20251986,2025-01-19,SKU-1053,WH-04,SUP-107,25,25,2025-02-18,2025-02-17,OTIF
ORD-20251987,2025-02-03,SKU-1035,WH-01,SUP-100,10,10,2025-02-24,2025-02-24,OTIF
ORD-20251988,2025-01-07,SKU-1008,WH-03,SUP-102,10,10,2025-01-28,2025-01-28,OTIF
ORD-20251989,2025-01-02,SKU-1053,WH-02,SUP-107,50,50,2025-02-01,2025-01-31,OTIF
ORD-20251990,2025-04-04,SKU-1049,WH-01,SUP-100,10,10,2025-04-25,2025-04-24,OTIF
ORD-20251991,2025-09-10,SKU-1001,WH-03,SUP-108,10,10,2025-10-01,2025-10-03,Delayed - Full
ORD-20251992,2025-05-28,SKU-1038,WH-04,SUP-104,10,10,2025-06-04,2025-06-04,OTIF
ORD-20251993,2025-02-14,SKU-1056,WH-04,SUP-111,100,74,2025-02-28,2025-03-08,Delayed - Partial
ORD-20251994,2025-06-26,SKU-1049,WH-03,SUP-104,10,10,2025-07-03,2025-07-02,OTIF
ORD-20251995,2025-06-18,SKU-1027,WH-01,SUP-111,10,9,2025-07-02,2025-07-05,Delayed - Partial
ORD-20251996,2025-04-18,SKU-1006,WH-03,SUP-100,100,100,2025-05-09,2025-05-18,Delayed - Full
ORD-20251997,2025-05-02,SKU-1005,WH-03,SUP-100,50,50,2025-05-23,2025-06-07,Delayed - Full
ORD-20251998,2025-09-24,SKU-1053,WH-02,SUP-109,100,100,2025-10-01,2025-09-30,OTIF
ORD-20251999,2025-07-29,SKU-1050,WH-03,SUP-106,50,34,2025-08-08,2025-08-07,On-Time - Partial
ORD-20252000,2025-08-05,SKU-1004,WH-03,SUP-111,50,50,2025-08-19,2025-08-17,OTIF
ORD-20252001,2025-01-23,SKU-1056,WH-03,SUP-104,10,10,2025-01-30,2025-02-09,Delayed - Full
ORD-20252002,2025-07-21,SKU-1035,WH-01,SUP-103,25,25,2025-08-20,2025-08-20,OTIF
ORD-20252003,2025-05-03,SKU-1049,WH-02,SUP-109,10,10,2025-05-10,2025-05-09,OTIF
ORD-20252004,2025-04-11,SKU-1002,WH-02,SUP-102,500,500,2025-05-02,2025-05-02,OTIF
ORD-20252005,2025-11-15,SKU-1015,WH-02,SUP-103,50,50,2025-12-15,2025-12-15,OTIF
ORD-20252006,2025-11-21,SKU-1051,WH-03,SUP-105,10,10,2025-12-12,2025-12-10,OTIF
ORD-20252007,2025-06-29,SKU-1031,WH-04,SUP-104,50,50,2025-07-06,2025-07-06,OTIF
ORD-20252008,2025-09-01,SKU-1028,WH-01,SUP-107,10,10,2025-10-01,2025-09-29,OTIF
ORD-20252009,2025-05-24,SKU-1013,WH-03,SUP-100,25,25,2025-06-14,2025-06-14,OTIF
ORD-20252010,2025-09-30,SKU-1037,WH-04,SUP-106,500,500,2025-10-10,2025-10-08,OTIF
ORD-20252011,2025-10-14,SKU-1044,WH-04,SUP-104,10,10,2025-10-21,2025-10-19,OTIF
ORD-20252012,2025-06-07,SKU-1040,WH-01,SUP-109,50,50,2025-06-14,2025-06-22,Delayed - Full
ORD-20252013,2025-04-19,SKU-1016,WH-03,SUP-110,25,25,2025-04-26,2025-04-26,OTIF
ORD-20252014,2025-04-02,SKU-1013,WH-04,SUP-107,50,50,2025-05-02,2025-05-03,Delayed - Full
ORD-20252015,2025-09-04,SKU-1009,WH-01,SUP-111,50,50,2025-09-18,2025-09-17,OTIF
ORD-20252016,2025-08-29,SKU-1058,WH-02,SUP-109,25,25,2025-09-05,2025-09-04,OTIF
ORD-20252017,2025-05-15,SKU-1044,WH-04,SUP-102,10,9,2025-06-05,2025-06-05,On-Time - Partial
ORD-20252018,2025-09-23,SKU-1031,WH-03,SUP-106,25,25,2025-10-03,2025-10-03,OTIF
ORD-20252019,2025-04-05,SKU-1031,WH-04,SUP-106,100,100,2025-04-15,2025-04-14,OTIF
ORD-20252020,2025-11-23,SKU-1045,WH-04,SUP-109,10,10,2025-11-30,2025-11-30,OTIF
ORD-20252021,2025-04-16,SKU-1019,WH-01,SUP-108,10,10,2025-05-07,2025-05-12,Delayed - Full
ORD-20252022,2025-03-28,SKU-1027,WH-01,SUP-110,25,17,2025-04-04,2025-04-04,On-Time - Partial
ORD-20252023,2025-02-04,SKU-1004,WH-02,SUP-103,25,25,2025-03-06,2025-03-05,OTIF
ORD-20252024,2025-08-30,SKU-1021,WH-02,SUP-100,50,50,2025-09-20,2025-09-18,OTIF
ORD-20252025,2025-05-31,SKU-1012,WH-04,SUP-111,100,100,2025-06-14,2025-06-13,OTIF
ORD-20252026,2025-07-27,SKU-1042,WH-03,SUP-109,100,100,2025-08-03,2025-08-02,OTIF
ORD-20252027,2025-05-02,SKU-1009,WH-01,SUP-110,25,25,2025-05-09,2025-05-10,Delayed - Full
ORD-20252028,2025-02-28,SKU-1029,WH-01,SUP-111,25,25,2025-03-14,2025-03-16,Delayed - Full
ORD-20252029,2025-06-18,SKU-1048,WH-01,SUP-104,10,8,2025-06-25,2025-06-25,On-Time - Partial
ORD-20252030,2025-07-17,SKU-1010,WH-02,SUP-100,100,100,2025-08-07,2025-08-08,Delayed - Full
ORD-20252031,2025-06-04,SKU-1037,WH-03,SUP-102,25,25,2025-06-25,2025-06-25,OTIF
ORD-20252032,2025-09-06,SKU-1026,WH-03,SUP-107,100,100,2025-10-06,2025-10-06,OTIF
ORD-20252033,2025-09-09,SKU-1030,WH-04,SUP-106,25,25,2025-09-19,2025-09-25,Delayed - Full
ORD-20252034,2025-01-13,SKU-1013,WH-03,SUP-105,250,250,2025-02-03,2025-02-03,OTIF
ORD-20252035,2025-03-21,SKU-1047,WH-03,SUP-103,25,25,2025-04-20,2025-04-18,OTIF
ORD-20252036,2025-07-28,SKU-1016,WH-02,SUP-108,10,10,2025-08-18,2025-08-18,OTIF
ORD-20252037,2025-05-23,SKU-1020,WH-02,SUP-108,250,250,2025-06-13,2025-06-12,OTIF
ORD-20252038,2025-11-21,SKU-1031,WH-01,SUP-107,100,100,2025-12-21,2025-12-21,OTIF
ORD-20252039,2025-09-11,SKU-1039,WH-01,SUP-105,100,100,2025-10-02,2025-10-01,OTIF
ORD-20252040,2025-11-12,SKU-1049,WH-02,SUP-103,50,50,2025-12-12,2025-12-12,OTIF
ORD-20252041,2025-05-27,SKU-1010,WH-02,SUP-109,10,10,2025-06-03,2025-06-01,OTIF
ORD-20252042,2025-06-18,SKU-1006,WH-04,SUP-104,10,10,2025-06-25,2025-07-03,Delayed - Full
ORD-20252043,2025-07-05,SKU-1056,WH-04,SUP-100,10,10,2025-07-26,2025-07-26,OTIF
ORD-20252044,2025-10-04,SKU-1003,WH-04,SUP-106,25,25,2025-10-14,2025-10-13,OTIF
ORD-20252045,2025-05-05,SKU-1004,WH-01,SUP-102,10,10,2025-05-26,2025-05-26,OTIF
ORD-20252046,2025-05-26,SKU-1006,WH-01,SUP-110,25,25,2025-06-02,2025-06-02,OTIF
ORD-20252047,2025-07-03,SKU-1039,WH-04,SUP-105,25,20,2025-07-24,2025-07-25,Delayed - Partial
ORD-20252048,2025-02-04,SKU-1015,WH-01,SUP-107,10,10,2025-03-06,2025-03-06,OTIF
ORD-20252049,2025-09-24,SKU-1038,WH-03,SUP-104,10,10,2025-10-01,2025-10-04,Delayed - Full
ORD-20252050,2025-06-19,SKU-1059,WH-03,SUP-101,10,10,2025-06-29,2025-06-28,OTIF
ORD-20252051,2025-01-23,SKU-1024,WH-03,SUP-105,25,25,2025-02-13,2025-02-13,OTIF
ORD-20252052,2025-10-28,SKU-1021,WH-03,SUP-105,50,50,2025-11-18,2025-11-16,OTIF
ORD-20252053,2025-05-28,SKU-1008,WH-03,SUP-111,25,25,2025-06-11,2025-06-09,OTIF
ORD-20252054,2025-03-28,SKU-1010,WH-03,SUP-105,25,25,2025-04-18,2025-04-30,Delayed - Full
ORD-20252055,2025-03-26,SKU-1055,WH-03,SUP-106,25,25,2025-04-05,2025-04-05,OTIF
ORD-20252056,2025-09-02,SKU-1021,WH-01,SUP-102,10,10,2025-09-23,2025-09-26,Delayed - Full
ORD-20252057,2025-11-12,SKU-1012,WH-03,SUP-101,250,250,2025-11-22,2025-11-25,Delayed - Full
ORD-20252058,2025-01-16,SKU-1003,WH-03,SUP-108,50,50,2025-02-06,2025-02-04,OTIF
ORD-20252059,2025-03-14,SKU-1005,WH-02,SUP-109,10,10,2025-03-21,2025-03-21,OTIF
ORD-20252060,2025-07-12,SKU-1038,WH-03,SUP-104,10,10,2025-07-19,2025-07-19,OTIF
ORD-20252061,2025-05-27,SKU-1044,WH-04,SUP-110,25,25,2025-06-03,2025-06-01,OTIF
ORD-20252062,2025-01-30,SKU-1039,WH-02,SUP-108,10,10,2025-02-20,2025-02-20,OTIF
ORD-20252063,2025-07-31,SKU-1022,WH-03,SUP-109,250,250,2025-08-07,2025-08-07,OTIF
ORD-20252064,2025-02-10,SKU-1009,WH-02,SUP-102,10,10,2025-03-03,2025-03-03,OTIF
ORD-20252065,2025-10-30,SKU-1044,WH-02,SUP-102,50,32,2025-11-20,2025-11-20,On-Time - Partial
ORD-20252066,2025-11-08,SKU-1018,WH-04,SUP-110,25,25,2025-11-15,2025-11-14,OTIF
ORD-20252067,2025-03-14,SKU-1030,WH-04,SUP-109,10,10,2025-03-21,2025-03-19,OTIF
ORD-20252068,2025-03-19,SKU-1013,WH-01,SUP-104,10,10,2025-03-26,2025-03-24,OTIF
ORD-20252069,2025-07-24,SKU-1010,WH-01,SUP-111,250,250,2025-08-07,2025-08-05,OTIF
ORD-20252070,2025-10-01,SKU-1005,WH-01,SUP-102,25,25,2025-10-22,2025-10-22,OTIF
ORD-20252071,2025-03-10,SKU-1034,WH-01,SUP-100,10,10,2025-03-31,2025-04-04,Delayed - Full
ORD-20252072,2025-09-09,SKU-1053,WH-04,SUP-111,50,50,2025-09-23,2025-09-23,OTIF
ORD-20252073,2025-06-15,SKU-1051,WH-03,SUP-104,25,25,2025-06-22,2025-07-01,Delayed - Full
ORD-20252074,2025-05-06,SKU-1002,WH-02,SUP-110,250,250,2025-05-13,2025-05-13,OTIF
ORD-20252075,2025-04-19,SKU-1019,WH-03,SUP-110,10,10,2025-04-26,2025-04-26,OTIF
ORD-20252076,2025-08-31,SKU-1033,WH-04,SUP-108,10,10,2025-09-21,2025-09-21,OTIF
ORD-20252077,2025-03-26,SKU-1039,WH-01,SUP-104,10,10,2025-04-02,2025-04-02,OTIF
ORD-20252078,2025-11-21,SKU-1006,WH-03,SUP-105,25,25,2025-12-12,2025-12-12,OTIF
ORD-20252079,2025-03-21,SKU-1024,WH-01,SUP-108,10,10,2025-04-11,2025-04-11,OTIF
ORD-20252080,2025-10-07,SKU-1021,WH-02,SUP-107,25,25,2025-11-06,2025-11-06,OTIF
ORD-20252081,2025-01-28,SKU-1053,WH-04,SUP-101,10,10,2025-02-07,2025-02-06,OTIF
ORD-20252082,2025-10-01,SKU-1024,WH-02,SUP-108,25,25,2025-10-22,2025-10-22,OTIF
ORD-20252083,2025-11-23,SKU-1059,WH-02,SUP-100,250,250,2025-12-14,2025-12-18,Delayed - Full
ORD-20252084,2025-07-21,SKU-1045,WH-02,SUP-103,100,100,2025-08-20,2025-08-20,OTIF
ORD-20252085,2025-03-03,SKU-1035,WH-03,SUP-108,100,100,2025-03-24,2025-03-23,OTIF
ORD-20252086,2025-11-20,SKU-1003,WH-03,SUP-107,100,100,2025-12-20,2025-12-20,OTIF
ORD-20252087,2025-10-05,SKU-1053,WH-04,SUP-100,25,25,2025-10-26,2025-10-26,OTIF
ORD-20252088,2025-09-15,SKU-1032,WH-04,SUP-107,100,100,2025-10-15,2025-10-15,OTIF
ORD-20252089,2025-10-23,SKU-1015,WH-02,SUP-102,50,50,2025-11-13,2025-11-13,OTIF
ORD-20252090,2025-03-31,SKU-1041,WH-02,SUP-101,25,25,2025-04-10,2025-04-13,Delayed - Full
ORD-20252091,2025-05-14,SKU-1023,WH-02,SUP-103,25,25,2025-06-13,2025-06-13,OTIF
ORD-20252092,2025-04-10,SKU-1035,WH-01,SUP-107,250,250,2025-05-10,2025-05-10,OTIF
ORD-20252093,2025-05-01,SKU-1001,WH-02,SUP-101,25,25,2025-05-11,2025-05-13,Delayed - Full
ORD-20252094,2025-11-15,SKU-1034,WH-02,SUP-100,250,250,2025-12-06,2025-12-07,Delayed - Full
ORD-20252095,2025-05-13,SKU-1057,WH-02,SUP-108,500,500,2025-06-03,2025-06-03,OTIF
ORD-20252096,2025-04-30,SKU-1008,WH-01,SUP-108,100,100,2025-05-21,2025-05-20,OTIF
ORD-20252097,2025-08-02,SKU-1023,WH-03,SUP-101,25,25,2025-08-12,2025-08-12,OTIF
ORD-20252098,2025-10-13,SKU-1037,WH-01,SUP-109,50,50,2025-10-20,2025-11-06,Delayed - Full
ORD-20252099,2025-02-14,SKU-1020,WH-02,SUP-110,25,25,2025-02-21,2025-02-20,OTIF
ORD-20252100,2025-06-22,SKU-1055,WH-04,SUP-102,250,250,2025-07-13,2025-07-17,Delayed - Full
ORD-20252101,2025-08-13,SKU-1017,WH-04,SUP-107,100,100,2025-09-12,2025-09-11,OTIF
ORD-20252102,2025-07-29,SKU-1056,WH-02,SUP-102,10,10,2025-08-19,2025-08-17,OTIF
ORD-20252103,2025-03-28,SKU-1019,WH-02,SUP-110,10,10,2025-04-04,2025-04-04,OTIF
ORD-20252104,2025-04-21,SKU-1000,WH-01,SUP-101,25,25,2025-05-01,2025-05-01,OTIF
ORD-20252105,2025-09-09,SKU-1000,WH-02,SUP-101,25,25,2025-09-19,2025-09-20,Delayed - Full
ORD-20252106,2025-04-27,SKU-1010,WH-03,SUP-106,100,100,2025-05-07,2025-05-13,Delayed - Full
ORD-20252107,2025-04-12,SKU-1026,WH-01,SUP-102,100,100,2025-05-03,2025-05-04,Delayed - Full
ORD-20252108,2025-02-26,SKU-1047,WH-01,SUP-109,10,10,2025-03-05,2025-03-04,OTIF
ORD-20252109,2025-07-26,SKU-1037,WH-04,SUP-106,50,30,2025-08-05,2025-08-05,On-Time - Partial
ORD-20252110,2025-09-27,SKU-1046,WH-01,SUP-107,25,25,2025-10-27,2025-10-27,OTIF
ORD-20252111,2025-08-06,SKU-1003,WH-04,SUP-109,25,25,2025-08-13,2025-08-16,Delayed - Full
ORD-20252112,2025-04-12,SKU-1059,WH-03,SUP-106,10,10,2025-04-22,2025-04-21,OTIF
ORD-20252113,2025-06-11,SKU-1003,WH-02,SUP-102,100,100,2025-07-02,2025-07-02,OTIF
ORD-20252114,2025-06-17,SKU-1059,WH-04,SUP-102,10,10,2025-07-08,2025-07-08,OTIF
ORD-20252115,2025-10-09,SKU-1037,WH-04,SUP-104,10,10,2025-10-16,2025-10-16,OTIF
ORD-20252116,2025-03-03,SKU-1058,WH-01,SUP-109,10,10,2025-03-10,2025-03-10,OTIF
ORD-20252117,2025-08-05,SKU-1002,WH-04,SUP-110,25,25,2025-08-12,2025-08-10,OTIF
ORD-20252118,2025-09-09,SKU-1007,WH-04,SUP-109,10,10,2025-09-16,2025-09-16,OTIF
ORD-20252119,2025-05-09,SKU-1058,WH-01,SUP-105,100,100,2025-05-30,2025-06-03,Delayed - Full
ORD-20252120,2025-08-01,SKU-1014,WH-03,SUP-111,100,100,2025-08-15,2025-08-14,OTIF
ORD-20252121,2025-06-02,SKU-1030,WH-02,SUP-108,10,10,2025-06-23,2025-06-23,OTIF
ORD-20252122,2025-09-29,SKU-1051,WH-02,SUP-109,10,9,2025-10-06,2025-10-10,Delayed - Partial
ORD-20252123,2025-04-04,SKU-1037,WH-03,SUP-108,25,25,2025-04-25,2025-04-25,OTIF
ORD-20252124,2025-07-27,SKU-1033,WH-02,SUP-104,25,25,2025-08-03,2025-08-09,Delayed - Full
ORD-20252125,2025-02-21,SKU-1044,WH-03,SUP-100,25,25,2025-03-14,2025-03-14,OTIF
ORD-20252126,2025-03-20,SKU-1010,WH-02,SUP-108,50,50,2025-04-10,2025-04-10,OTIF
ORD-20252127,2025-02-09,SKU-1059,WH-03,SUP-108,25,25,2025-03-02,2025-03-02,OTIF
ORD-20252128,2025-07-14,SKU-1040,WH-04,SUP-102,25,25,2025-08-04,2025-08-04,OTIF
ORD-20252129,2025-05-23,SKU-1045,WH-03,SUP-108,25,25,2025-06-13,2025-06-11,OTIF
ORD-20252130,2025-11-01,SKU-1054,WH-02,SUP-107,25,25,2025-12-01,2025-11-30,OTIF
ORD-20252131,2025-01-21,SKU-1025,WH-03,SUP-106,10,10,2025-01-31,2025-02-03,Delayed - Full
ORD-20252132,2025-01-10,SKU-1009,WH-01,SUP-109,50,50,2025-01-17,2025-01-24,Delayed - Full
ORD-20252133,2025-04-04,SKU-1055,WH-04,SUP-101,10,10,2025-04-14,2025-04-14,OTIF
ORD-20252134,2025-02-06,SKU-1030,WH-04,SUP-109,25,25,2025-02-13,2025-02-11,OTIF
ORD-20252135,2025-09-30,SKU-1055,WH-04,SUP-104,10,10,2025-10-07,2025-10-07,OTIF
ORD-20252136,2025-07-14,SKU-1030,WH-01,SUP-110,10,10,2025-07-21,2025-07-21,OTIF
ORD-20252137,2025-11-21,SKU-1038,WH-03,SUP-106,500,500,2025-12-01,2025-11-30,OTIF
ORD-20252138,2025-11-19,SKU-1043,WH-02,SUP-103,10,10,2025-12-19,2025-12-19,OTIF
ORD-20252139,2025-02-28,SKU-1048,WH-01,SUP-111,50,50,2025-03-14,2025-03-16,Delayed - Full
ORD-20252140,2025-03-27,SKU-1056,WH-03,SUP-105,500,500,2025-04-17,2025-04-19,Delayed - Full
ORD-20252141,2025-07-06,SKU-1037,WH-01,SUP-104,50,50,2025-07-13,2025-07-13,OTIF
ORD-20252142,2025-01-06,SKU-1059,WH-01,SUP-104,50,50,2025-01-13,2025-01-13,OTIF
ORD-20252143,2025-05-10,SKU-1040,WH-01,SUP-107,250,221,2025-06-09,2025-06-09,On-Time - Partial
ORD-20252144,2025-01-10,SKU-1056,WH-03,SUP-100,250,250,2025-01-31,2025-01-30,OTIF
ORD-20252145,2025-06-04,SKU-1054,WH-04,SUP-104,25,25,2025-06-11,2025-06-11,OTIF
ORD-20252146,2025-07-17,SKU-1046,WH-02,SUP-100,25,25,2025-08-07,2025-08-07,OTIF
ORD-20252147,2025-09-09,SKU-1028,WH-02,SUP-106,50,50,2025-09-19,2025-09-21,Delayed - Full
ORD-20252148,2025-04-21,SKU-1045,WH-03,SUP-101,10,10,2025-05-01,2025-05-12,Delayed - Full
ORD-20252149,2025-03-09,SKU-1046,WH-01,SUP-107,250,250,2025-04-08,2025-04-14,Delayed - Full
ORD-20252150,2025-08-22,SKU-1022,WH-03,SUP-100,10,10,2025-09-12,2025-10-01,Delayed - Full
ORD-20252151,2025-09-27,SKU-1024,WH-03,SUP-111,10,9,2025-10-11,2025-10-15,Delayed - Partial
ORD-20252152,2025-05-16,SKU-1003,WH-03,SUP-106,10,10,2025-05-26,2025-05-24,OTIF
ORD-20252153,2025-02-12,SKU-1013,WH-03,SUP-106,50,41,2025-02-22,2025-02-21,On-Time - Partial
ORD-20252154,2025-03-16,SKU-1053,WH-01,SUP-100,25,25,2025-04-06,2025-04-06,OTIF
ORD-20252155,2025-03-02,SKU-1018,WH-02,SUP-109,25,25,2025-03-09,2025-03-09,OTIF
ORD-20252156,2025-06-10,SKU-1008,WH-01,SUP-110,250,250,2025-06-17,2025-06-18,Delayed - Full
ORD-20252157,2025-07-27,SKU-1044,WH-03,SUP-108,100,100,2025-08-17,2025-08-15,OTIF
ORD-20252158,2025-02-25,SKU-1009,WH-04,SUP-102,25,25,2025-03-18,2025-03-18,OTIF
ORD-20252159,2025-09-26,SKU-1013,WH-03,SUP-105,100,100,2025-10-17,2025-10-27,Delayed - Full
ORD-20252160,2025-11-01,SKU-1021,WH-01,SUP-104,50,50,2025-11-08,2025-11-07,OTIF
ORD-20252161,2025-07-04,SKU-1009,WH-01,SUP-109,25,23,2025-07-11,2025-07-11,On-Time - Partial
ORD-20252162,2025-07-20,SKU-1018,WH-01,SUP-105,100,100,2025-08-10,2025-08-20,Delayed - Full
ORD-20252163,2025-10-05,SKU-1004,WH-04,SUP-108,100,100,2025-10-26,2025-10-26,OTIF
ORD-20252164,2025-09-01,SKU-1023,WH-03,SUP-111,25,25,2025-09-15,2025-09-15,OTIF
ORD-20252165,2025-01-06,SKU-1039,WH-03,SUP-103,100,100,2025-02-05,2025-02-05,OTIF
ORD-20252166,2025-01-24,SKU-1055,WH-01,SUP-102,25,25,2025-02-14,2025-02-12,OTIF
ORD-20252167,2025-03-03,SKU-1035,WH-02,SUP-101,250,185,2025-03-13,2025-03-13,On-Time - Partial
ORD-20252168,2025-04-19,SKU-1026,WH-04,SUP-100,50,50,2025-05-10,2025-05-10,OTIF
ORD-20252169,2025-05-18,SKU-1042,WH-01,SUP-110,50,50,2025-05-25,2025-06-11,Delayed - Full
ORD-20252170,2025-06-08,SKU-1018,WH-02,SUP-104,10,10,2025-06-15,2025-06-13,OTIF
ORD-20252171,2025-05-18,SKU-1054,WH-02,SUP-106,25,25,2025-05-28,2025-05-28,OTIF
ORD-20252172,2025-03-17,SKU-1028,WH-03,SUP-108,250,250,2025-04-07,2025-04-07,OTIF
ORD-20252173,2025-05-18,SKU-1029,WH-03,SUP-106,250,250,2025-05-28,2025-05-28,OTIF
ORD-20252174,2025-01-02,SKU-1032,WH-03,SUP-108,50,34,2025-01-23,2025-01-23,On-Time - Partial
ORD-20252175,2025-10-27,SKU-1007,WH-04,SUP-100,50,50,2025-11-17,2025-11-15,OTIF
ORD-20252176,2025-06-16,SKU-1016,WH-03,SUP-109,250,250,2025-06-23,2025-06-23,OTIF
ORD-20252177,2025-05-03,SKU-1041,WH-02,SUP-108,500,500,2025-05-24,2025-05-23,OTIF
